audioKey,file,sha256,durationSeconds,author,sourceUrl,license,licenseUrl,changes,licenseReview,listeningReview
word-f67c641d24ae52598badbc21b206b8f1,Pinyin/word-f67c641d24ae52598badbc21b206b8f1.wav,b806527735a126d538cb0e881bd4237de15d3e98dc6ca5e5bcda1de44be66d0d,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%86%B3%E5%AE%9A.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-e07db6c0ecf85bdda729116d4dd5ffa2,Pinyin/word-e07db6c0ecf85bdda729116d4dd5ffa2.wav,1084b242265bd70e0685c61bcb08a6b3172f785f5ee262b269e5d85bda9d7201,1.1,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%A7%90%E5%A7%90.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-08ac7edd49175d7e89ff9b2c65fb5fca,Pinyin/word-08ac7edd49175d7e89ff9b2c65fb5fca.wav,f83e6eaeb5cc6038cc51951f4374ad98157e281f79a67f75de4964cb52d569ea,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%94%A6%E7%BB%A3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-7bdd6176ca5058dab12d2a5848fa542d,Pinyin/word-7bdd6176ca5058dab12d2a5848fa542d.wav,f4fadd8483dfcbc079c7414d2be3a3c37d5bb6224062f92f4aa931a242d06371,1.1,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%AE%B0%E5%BE%97.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-dd4aca3beab057c1b0028e7a8a703837,Pinyin/word-dd4aca3beab057c1b0028e7a8a703837.wav,a724901d2fa00d7af1aca71e16fdcf47d33f0b1cf4910f732e0c735b3464089f,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%80%9F%E5%8F%A3.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-3dcaa3cda2b657deb17c5acfc2e6e7df,Pinyin/word-3dcaa3cda2b657deb17c5acfc2e6e7df.wav,a6ea85243589f81a38c897779aa91655362824bafafd10de5abee6608e531719,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%B5%B7%E6%9D%A5.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-9cb712a0c24d5acaaaa11742c8fb0c37,Pinyin/word-9cb712a0c24d5acaaaa11742c8fb0c37.wav,6128f376e2348ae648f13ce7ed0175a7771902a37eec5fc907c02fdac4610ba7,1.4,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%B0%94%E7%90%83.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-0a3eb702183b5accb300847dc0111e7d,Pinyin/word-0a3eb702183b5accb300847dc0111e7d.wav,f503ea116b4ceb13645e42c3a044f03ea631dbfa5db20ac5bf1523ce02e0c88f,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%A5%BF%E7%93%9C.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-303ef5708e275b2eb3c2e696c0aba6c6,Pinyin/word-303ef5708e275b2eb3c2e696c0aba6c6.wav,3d81532ae6e06f6a4a6167d2c0d53823d0dda58a55ae1036c6f6425b1cdb04f5,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%9D%B4%E5%AD%90.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-f20f95036fc55c26bbcf6ba1dbfe1aad,Pinyin/word-f20f95036fc55c26bbcf6ba1dbfe1aad.wav,cc4aa289e48a83ef26832fe6e7a112132d16968ffe3992ebf1704dcbcf82ab37,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%AD%A6%E4%B9%A0.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-fb4554ca941a57f8ab0e095faf98e630,Pinyin/word-fb4554ca941a57f8ab0e095faf98e630.wav,f3ba468326be9ef76751d4121a4bd0d1049d3fb84af760f7ff7b00f294120837,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%B4%97%E6%BE%A1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-f585da103ceb59c7a9c67511ac5959f3,Pinyin/word-f585da103ceb59c7a9c67511ac5959f3.wav,4fa7a91fca87694c00b5fc1006c2aeab9964d0ed7b232d28be26ac50fc9e257c,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%9B%AA%E8%8A%B1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-89c3faa33e955d04afda05c5ec206939,Pinyin/word-89c3faa33e955d04afda05c5ec206939.wav,7ec7bf37eaddecbbd76586a20969575e0e2b6e594b930f6f606c5df97f98f769,1.4,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%BB%86%E5%BF%83.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-b06f830a41e559168ecd9106f40479f6,Pinyin/word-b06f830a41e559168ecd9106f40479f6.wav,766981a52fa6b1adee4f92fa50b20058b75ff742cd84179ed435151be87c56fd,1.15,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%9C%98%E8%9B%9B.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-21abdf7af34956a8818756a8f655a723,Pinyin/word-21abdf7af34956a8818756a8f655a723.wav,829cc5041bbe66007e38108382d2cdb5c577fd5abdf59ab1e35730222f42b038,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%9B%B4%E6%8E%A5.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-02b4ec8c8f255298931d2dda7af0212d,Pinyin/word-02b4ec8c8f255298931d2dda7af0212d.wav,0f9a1d64a3bec18cc5e53e7372d6c69a6dbe4692891bd4e09476961434c56bf1,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%BA%B8%E5%BC%A0.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-a5924a63c46c5a2b954024556380e610,Pinyin/word-a5924a63c46c5a2b954024556380e610.wav,8652b38ff55ffeab03e5b8a024be3659217f8c6c3719a3fc6dd7b23ea29b6789,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%B1%95%E8%A7%88.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-b0b4ae9ec5315eb3b76582d5ad8ae05e,Pinyin/word-b0b4ae9ec5315eb3b76582d5ad8ae05e.wav,1af04d4e0d04ad2d1cd2d15fdd32c54a34afa502f559b4c02116de0fbbbaae72,1.4,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%87%86%E7%A1%AE.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-830261cd161c559ba49ad7091a942d0a,Pinyin/word-830261cd161c559ba49ad7091a942d0a.wav,b6c8453a1b60d14413de98881837e80aa1feaff649c7d453e33450d01ba0e1ba,1.45,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%87%B3%E5%B0%91.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-1d62b473e86a584dab73070bcb297d53,Pinyin/word-1d62b473e86a584dab73070bcb297d53.wav,c0ff7218d56d251fa00c148045649a71b0c099e39e64b51d11ce190bf45df777,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%98%A5%E5%A4%A9.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-40c922673f8f5d8487f20a3be5783699,Pinyin/word-40c922673f8f5d8487f20a3be5783699.wav,7ff200ce7ecef4eb4364be78ea8a7aeb3054cbd14abb02b6ad0617d7ac870191,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E9%95%BF%E6%9C%9F.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-48b785fc78485027ab5d7358de1b5012,Pinyin/word-48b785fc78485027ab5d7358de1b5012.wav,2f6c690195137e7c3364e2a31c1abc7e7d70845dda8893547d56d49059c4eb0d,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%BF%9F%E5%88%B0.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-4101535499da56cf966a809dc58a6a3a,Pinyin/word-4101535499da56cf966a809dc58a6a3a.wav,492eeed990031cf29cd5e1e1b08a0e5586561b39ff562b8da853ca10e93ff411,1.15,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%B0%BA%E5%AD%90.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-fe5c204ec1355774b1248f256b54885e,Pinyin/word-fe5c204ec1355774b1248f256b54885e.wav,38eaa42f25a80f63b77861517e4190909e3aa805cc02b262dc24fc5ca3627c9a,1.45,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%BF%85%E8%86%80.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-a63a0fb3580b5877ab3fc829feaffa71,Pinyin/word-a63a0fb3580b5877ab3fc829feaffa71.wav,e6a42c6e70925bf970677b11e2c8d8ca4fb007b8f2f4a18ffe79320c99519deb,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E7%8B%AE%E5%AD%90.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-1758fabf05a95f2693aaeba3c2f880c5,Pinyin/word-1758fabf05a95f2693aaeba3c2f880c5.wav,437b4ddfa476bdadd2a3ab6919efca075b6d0fd9a5c9d4f4d4be27eaf6010808,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%AF%97%E4%BA%BA.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-01f6d4e6a9a959aebad0a79d18b2ed2e,Pinyin/word-01f6d4e6a9a959aebad0a79d18b2ed2e.wav,55f3d62f9980fb57ccc19169ddc6a10a85e716dc8ba5e6b9e3e646083eb368b9,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%97%B6%E9%97%B4.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-f8c2ec31913154c79abcdbdaeb5079eb,Pinyin/word-f8c2ec31913154c79abcdbdaeb5079eb.wav,e1e3413d7fb6ea7b7e8a62aeade48e7f0ab1469b867c548d83b7955586823215,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%B0%B4%E6%9E%9C.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-4928fd5ca1e95cc2876cb7e91a93200c,Pinyin/word-4928fd5ca1e95cc2876cb7e91a93200c.wav,34cafad967a592afba8635b246f9bff0e978a15a42f7a37989296bdbf9331b95,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E4%BA%8B%E6%83%85.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-9d3b0c87ea555730a0488bdaba1f6fb8,Pinyin/word-9d3b0c87ea555730a0488bdaba1f6fb8.wav,3ed45a4b9fa0b50d5921031ff23c2a5a993aa7326055dc2c68278146e6dcf720,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E4%BA%BA%E6%B0%91.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-3820ed1045c35403964253ba84f8c2a5,Pinyin/word-3820ed1045c35403964253ba84f8c2a5.wav,545dbd7408d01cdb98c9890e3ba67c490f76c2da206b5d6464a7ed0f78d3688f,1.15,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%AE%B9%E6%98%93.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-983e1a54a8015507b7eb6c7eca27ee69,Pinyin/word-983e1a54a8015507b7eb6c7eca27ee69.wav,e3da372cc00723fdf9ea1b7b30795230ee9da5663da865b5a99e94891e2b4cea,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%BF%8D%E8%80%90.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-267c3e033d0b5950b51189a9ebe83f4b,Pinyin/word-267c3e033d0b5950b51189a9ebe83f4b.wav,271257904e951df97edf0ecfd9f6698f3cd743e3fef874918ef06b8e3d8ab61a,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E6%97%A5%E8%AE%B0.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-5325c3f1116255d6a2e1beb2ed644c8b,Pinyin/word-5325c3f1116255d6a2e1beb2ed644c8b.wav,46a4230b45098ba75b4816770d770b9b214d862f75cb6ed8baab48e0d501ebe4,1.2,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%AE%A4%E7%9C%9F.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-82d9db4082b451539eec3abf6c4d2f83,Pinyin/word-82d9db4082b451539eec3abf6c4d2f83.wav,b213dab13d4553ced7a48f56c99491816f0b2039c3245a0948a8ced2d0d76ee2,1.45,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%B5%84%E6%BA%90.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-ef0e444e03325fdead4f719f6ed5fd13,Pinyin/word-ef0e444e03325fdead4f719f6ed5fd13.wav,9dae56b2e251d7bf37aeabfc8213fc82afb87fe78b970ab6843d07b11514091c,1.25,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%AD%90%E5%AD%99.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-9b18c225085e57dbb7b0d50a4183239a,Pinyin/word-9b18c225085e57dbb7b0d50a4183239a.wav,dfbe58e56cf6ee1def55035c6152097e6979867a19ad39827f78493456926629,1.3,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%87%AA%E5%B7%B1.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-be436479b4765054bed8bed6879c1f6f,Pinyin/word-be436479b4765054bed8bed6879c1f6f.wav,e73f8b2783e73215f3575fd56fd2871f8103feae5d7e4ab5a9ca8961790ad83f,1.4,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E5%8C%86%E5%BF%99.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-fe2d6e7a77f45677833d2633bc397cce,Pinyin/word-fe2d6e7a77f45677833d2633bc397cce.wav,0d659c6f039f0d3749f53ea276fd3372e82e0d29e834f97c29e24a2c7c349153,1.45,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%AF%8D%E5%85%B8.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-b4afb50e50985488825548cd6154562f,Pinyin/word-b4afb50e50985488825548cd6154562f.wav,ed0126f80829c25879da156f73aa7baf31af6e89b48c5c628a571f45fbf2dcb0,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E4%BB%8E%E6%9D%A5.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
word-7506811eda38550e858898ff7da0b4bc,Pinyin/word-7506811eda38550e858898ff7da0b4bc.wav,edef73e863ea347cdbef0e0aa511942a8fbe62a358ab39dfadf7d9e0af537f4b,1.35,Yue Tan; SWAC / audio-cmn / Hugo Lopez,https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/64k/hsk/cmn-%E8%8D%89%E5%9C%B0.mp3,CC BY-SA (source does not specify version),https://github.com/hugolpz/audio-cmn/blob/ff9ed3d0c631195bd2c06f39450f3264c7124040/README.md,Decoded MP3 to mono 24 kHz PCM16 WAV; no concatenation or phonetic edits.,BLOCKED,NOT RUN
