subjectId,documentSha256,collection,kind,title,unitId,role,text,pinyin,english,japanese,missingHanzi,readingRecheck
content:b1c3c30b-8a71-5311-9299-8499d88e34ba,e8f6bab43ca90047001f4066d8aad72a5f4f1d0b78a778cac7c219c2dfdbb19e,pinyin,word,饥饿,954d4b52-4f92-56b3-8ef3-b41d5163515d,definition,肚子空、想吃东西的感觉。,dǔ zi kōng 、 xiǎng chī dōng xī de gǎn jué 。,,,0,
content:f1413b61-41c2-57b9-94a8-c7267eb219c8,4400bb9010edaef33852329d4200296391fed589c6997c55c6bd5d2950bf6fdb,pinyin,word,悲哀,022f4630-af7c-5dbc-ab66-1748663b9530,headword,悲哀,bēi āi,sorrow,悲しみ,0,
content:f1413b61-41c2-57b9-94a8-c7267eb219c8,4400bb9010edaef33852329d4200296391fed589c6997c55c6bd5d2950bf6fdb,pinyin,word,悲哀,76e24d06-abce-55e9-badf-1aae3ddaafe4,definition,伤心、难过。,shāng xīn 、 nán guò 。,,,0,
content:02c566a7-2b7d-551e-977c-6d4a451b6f6e,c39d7f197410ea2443739c5d32fd0528c9f2a20bf37c6d4ae4edad62da926134,pinyin,word,爱好,becfea56-43bc-5644-9ba5-53bfc8ca001a,headword,爱好,ài hào,hobby,趣味,0,
content:02c566a7-2b7d-551e-977c-6d4a451b6f6e,c39d7f197410ea2443739c5d32fd0528c9f2a20bf37c6d4ae4edad62da926134,pinyin,word,爱好,933694e7-6467-5fe9-ace0-ee2269dec428,definition,对某种事物特别喜欢。,duì mǒu zhǒng shì wù tè bié xǐ huān 。,,,0,
content:99d7b008-cfea-5331-b760-c99a22dff751,39f0d4079300677df16ef0c7de1c132b07ac5c440170abe6da509618e6856b26,pinyin,word,杯子,d341b94b-d3fa-5e4a-836b-1e1b9ee4d4a9,headword,杯子,bēi zi,cup,コップ,0,
content:99d7b008-cfea-5331-b760-c99a22dff751,39f0d4079300677df16ef0c7de1c132b07ac5c440170abe6da509618e6856b26,pinyin,word,杯子,53fb94b1-17ef-5388-8a63-f9ccc24a197a,definition,盛水或其他饮料的器具。,shèng shuǐ huò qí tā yǐn liào de qì jù 。,,,0,
content:effddc61-f1d8-5466-95e9-50518c0f8155,89f8bb6c6c647ea06628a0b9d1837fd98f88082a1686f464dfc88ece0cad658f,pinyin,word,肥皂,4d1c2118-9d3e-56c3-a52c-01808302e01f,headword,肥皂,féi zào,soap,石けん,0,
content:effddc61-f1d8-5466-95e9-50518c0f8155,89f8bb6c6c647ea06628a0b9d1837fd98f88082a1686f464dfc88ece0cad658f,pinyin,word,肥皂,c5d93222-202c-523f-8db8-854ee2eea097,definition,洗涤时用的一种清洁用品。,xǐ dí shí yòng de yī zhǒng qīng jié yòng pǐn 。,,,0,
content:87136e95-72e0-5fb1-b8e2-b58d2cafc177,c728fbc7749001bd71cee3adf7b457bc4e2a80a4822fd1fc25edebbe2782aca3,pinyin,word,北方,22ba6605-0202-52b8-86b0-5ba920f84640,headword,北方,běi fāng,the north,北方,0,
content:87136e95-72e0-5fb1-b8e2-b58d2cafc177,c728fbc7749001bd71cee3adf7b457bc4e2a80a4822fd1fc25edebbe2782aca3,pinyin,word,北方,9121a03e-2b46-5132-86f1-14680ac86bea,definition,北边的地区。,běi biān de dì qū 。,,,0,
content:f822d72d-180d-5cde-9662-4cf3d29d932b,5f36b3c2f4fff853eb36c932ba2c76a19daff654dea22ae415647a3478128bd4,pinyin,word,宝贝,c9f53118-1541-578f-ab99-73a853de9faa,headword,宝贝,bǎo bèi,treasure,宝物,0,
content:f822d72d-180d-5cde-9662-4cf3d29d932b,5f36b3c2f4fff853eb36c932ba2c76a19daff654dea22ae415647a3478128bd4,pinyin,word,宝贝,5b0e9ffc-8f52-561d-87f0-32e3fe3de805,definition,珍贵或受到珍爱的东西。,zhēn guì huò shòu dào zhēn ài de dōng xī 。,,,0,
content:8d2bf243-2434-5126-b3f7-5e0c793fbdf3,b73a1f7bb2711ba5e11e30f81f60ed6d2f9c950fc8472db8d4aba2d267a006ff,pinyin,word,归还,8a5d39db-202a-52e7-bea6-3f1f24b99b1d,headword,归还,guī huán,return something,返す,0,
content:8d2bf243-2434-5126-b3f7-5e0c793fbdf3,b73a1f7bb2711ba5e11e30f81f60ed6d2f9c950fc8472db8d4aba2d267a006ff,pinyin,word,归还,d365c4db-a9c1-521a-afaa-00ee9f0c29d4,definition,把借来的东西交还原主。,bǎ jiè lái de dōng xī jiāo huán yuán zhǔ 。,,,0,
content:1cf9ab6d-db6d-5edb-ab22-46909ccf6588,0c5a12bc839f86c43410a7ac54ddf76a622856e07fda64f48bc7d6e44c95e06b,pinyin,word,魔鬼,00c4e415-e5a7-5bac-9839-27997db9a2f3,headword,魔鬼,mó guǐ,devil,悪魔,0,
content:1cf9ab6d-db6d-5edb-ab22-46909ccf6588,0c5a12bc839f86c43410a7ac54ddf76a622856e07fda64f48bc7d6e44c95e06b,pinyin,word,魔鬼,696ff39c-bd89-502e-908d-8cc1c2c6677e,definition,传说中害人的鬼怪。,chuán shuō zhōng hài rén de guǐ guài 。,,,0,
content:0183db59-0d33-5225-8184-fdbc72ae4b67,c357f8988400026afa53a3db610fdf6be2c40881c64b6c3a0f00317068d504cc,pinyin,word,贵重,76c4f9a6-505c-5b45-8270-7a4cfa63acb6,headword,贵重,guì zhòng,valuable,貴重な,0,
content:0183db59-0d33-5225-8184-fdbc72ae4b67,c357f8988400026afa53a3db610fdf6be2c40881c64b6c3a0f00317068d504cc,pinyin,word,贵重,2daa353d-9c2a-5385-8b42-73ce3334474b,definition,价值很高，值得珍惜。,jià zhí hěn gāo ， zhí de zhēn xī 。,,,0,
content:06a2bd09-432f-5283-8ae7-8f93c279de29,3cd2b8dbb75d2954e130dcc2435db665e2568cc806bf5225cdb2216a35c01efc,pinyin,word,包子,44a1c8f5-363a-53b8-954c-a2499ecc5d5d,headword,包子,bāo zi,steamed bun,肉まん,0,
content:06a2bd09-432f-5283-8ae7-8f93c279de29,3cd2b8dbb75d2954e130dcc2435db665e2568cc806bf5225cdb2216a35c01efc,pinyin,word,包子,804b740b-610c-5fe0-a901-fa3f92c0ea50,definition,用面皮包馅蒸成的食品。,yòng miàn pí bāo xiàn zhēng chéng de shí pǐn 。,,,0,
content:52c3c36a-095a-56ef-b0df-298ed6e72df0,9124963047022cf2091a7a1b7d250409691801017a1953b8914e0b81ac27ee54,pinyin,word,抱歉,265b80fc-a451-5bb5-bdf5-42aba013fc4c,headword,抱歉,bào qiàn,sorry,申し訳ない,0,
content:52c3c36a-095a-56ef-b0df-298ed6e72df0,9124963047022cf2091a7a1b7d250409691801017a1953b8914e0b81ac27ee54,pinyin,word,抱歉,e2f86dee-58d8-5a48-af8b-8070275d0138,definition,因过失而感到对不起别人。,yīn guò shī ér gǎn dào duì bù qǐ bié rén 。,,,0,
content:65c2f169-4603-5094-8533-d97077e7ffdb,51c868a0b7ad995139ad9b60a38d450285b31f334ca2800ad05e4da911bd39e8,pinyin,word,沟通,8f31c0f9-0f89-5643-83bf-e052fdca7608,headword,沟通,gōu tōng,communicate,意思を通わせる,0,
content:65c2f169-4603-5094-8533-d97077e7ffdb,51c868a0b7ad995139ad9b60a38d450285b31f334ca2800ad05e4da911bd39e8,pinyin,word,沟通,2fb66b62-3344-5fc9-8e72-df19d82a5cd3,definition,彼此交流，使能够理解。,bǐ cǐ jiāo liú ， shǐ néng gòu lǐ jiě 。,,,0,
content:a8fdebf2-bd7a-5bef-be1b-15b56a2efb46,42cb1b0370341fa6e324a1938c58fee1e8208d92f99adadf9641401a0186ea88,pinyin,word,楼房,c7653587-f0bd-560c-9440-c5524e14a915,headword,楼房,lóu fáng,multistory building,二階建て以上の建物,0,
content:a8fdebf2-bd7a-5bef-be1b-15b56a2efb46,42cb1b0370341fa6e324a1938c58fee1e8208d92f99adadf9641401a0186ea88,pinyin,word,楼房,9e6ba7b4-54e7-5dd4-aca6-407dc8d966da,definition,两层或两层以上的房屋。,liǎng céng huò liǎng céng yǐ shàng de fáng wū 。,,,0,
content:5604270a-02dc-52f6-8677-42be07c4e72a,fce3b21a0a7e997037c6820f34a18bc16b32fec3f18941bc59eeb18aeec3b82f,pinyin,word,柳树,6e3288a0-e37a-5237-8980-5ac752eec240,headword,柳树,liǔ shù,willow,柳,0,
content:5604270a-02dc-52f6-8677-42be07c4e72a,fce3b21a0a7e997037c6820f34a18bc16b32fec3f18941bc59eeb18aeec3b82f,pinyin,word,柳树,de4b0723-6c7c-57ec-ab3e-2cdc4c87dd40,definition,枝条细长、叶片狭长的一种树。,zhī tiáo xì cháng 、 yè piàn xiá cháng de yī zhǒng shù 。,,,0,长=cháng; 长=cháng
content:a0aee2c6-72f4-5c83-a42f-3eb99a0a1c06,4de12f0835be7b09fedeb969875546d2818a31baf273da1987d5cf73aec99074,pinyin,word,街道,310dc117-9192-5239-986c-ae9bc07afa9f,headword,街道,jiē dào,street,街路,0,
content:a0aee2c6-72f4-5c83-a42f-3eb99a0a1c06,4de12f0835be7b09fedeb969875546d2818a31baf273da1987d5cf73aec99074,pinyin,word,街道,965743c2-932e-5338-9136-c9cead88c108,definition,城镇中供人车通行的道路。,chéng zhèn zhōng gōng rén chē tōng xíng de dào lù 。,,,0,
content:efa7ca1f-cdc6-5880-9290-7a63dcdc2617,a12b18e963d1e405c414c59704eb3fa5351253d24c4d44a4a37728f59107ed57,pinyin,word,节日,1b758eb6-cd9e-5123-9da3-5e01caafddd3,headword,节日,jié rì,festival,祝日,0,
content:efa7ca1f-cdc6-5880-9290-7a63dcdc2617,a12b18e963d1e405c414c59704eb3fa5351253d24c4d44a4a37728f59107ed57,pinyin,word,节日,c1708625-52a0-54e5-826f-b7ccd8314827,definition,庆祝或纪念的日子。,qìng zhù huò jì niàn de rì zi 。,,,0,
content:4473ec70-6e77-5ea2-8ac0-bd5a1c8b3114,af32b9965ec11dcabd875303d54c3710587031412e622861386afe341d35c706,pinyin,word,了解,7e6ddb1f-fde2-5e18-942b-bcb073a56b56,headword,了解,liǎo jiě,understand,理解する,0,
content:4473ec70-6e77-5ea2-8ac0-bd5a1c8b3114,af32b9965ec11dcabd875303d54c3710587031412e622861386afe341d35c706,pinyin,word,了解,72922e25-3a96-5287-9394-6e1c2d5bb9c8,definition,知道事情的情况或道理。,zhī dào shì qíng de qíng kuàng huò dào lǐ 。,,,0,
content:9237050a-d260-5439-8600-db16ac510bd3,8f511a7314f90fae2a3d0a52341014776c4e6cc5a94a95caa5e0bc216092e272,pinyin,word,约会,77e6cdbd-10a1-5248-a0a4-7f0f0fc5658a,headword,约会,yuē huì,appointment,会う約束,0,
content:9237050a-d260-5439-8600-db16ac510bd3,8f511a7314f90fae2a3d0a52341014776c4e6cc5a94a95caa5e0bc216092e272,pinyin,word,约会,ff90eadf-976d-5a80-84fe-529450b6971e,definition,约定时间见面。,yuē dìng shí jiān jiàn miàn 。,,,0,
content:68fa8bac-9c42-57d7-aa2c-a94688cec491,2a958c7e31d36f9e9150b7099c391682c85b14e125f44c5dd727110c2e05394a,pinyin,word,雪花,f585da10-3ceb-59c7-a9c6-7511ac5959f3,headword,雪花,xuě huā,snowflake,雪の結晶,0,
content:68fa8bac-9c42-57d7-aa2c-a94688cec491,2a958c7e31d36f9e9150b7099c391682c85b14e125f44c5dd727110c2e05394a,pinyin,word,雪花,b0144371-34d4-573f-aaae-e3a33b3eb6ed,definition,从云中落下的白色冰晶。,cóng yún zhōng là xià de bái sè bīng jīng 。,,,0,
content:678e532d-413b-5893-98a6-30a722f158b9,70b142eb9749be37ac388e516fd634ebeb0ce4c1f15d6f99a897bfa5ce056f10,pinyin,word,儿童,a5c95994-97da-5801-a16a-8112e88ce139,headword,儿童,ér tóng,child,子供,0,
content:678e532d-413b-5893-98a6-30a722f158b9,70b142eb9749be37ac388e516fd634ebeb0ce4c1f15d6f99a897bfa5ce056f10,pinyin,word,儿童,6918b5c2-2336-53a4-8f3e-a30beba4be2b,definition,年纪小的人。,nián jì xiǎo de rén 。,,,0,
content:2c14c07c-e43f-5d7b-b3dc-362c8c8fd91b,4e451879e814d7e18a1e478d12a24dfecca287be0c705d7872d8979c45021ecd,pinyin,word,安全,c981cbe2-a549-5388-a9bf-70a8fae5c962,headword,安全,ān quán,safe,安全な,0,
content:2c14c07c-e43f-5d7b-b3dc-362c8c8fd91b,4e451879e814d7e18a1e478d12a24dfecca287be0c705d7872d8979c45021ecd,pinyin,word,安全,6698462a-2287-5cb8-b0ca-dff6f93a2f57,definition,没有危险。,méi yǒu wēi xiǎn 。,,,0,
content:329561f1-16c9-5d9b-b103-c78d209eb522,5be786288aafb3a48cdded9b038f48d61b5f0ada209bc20e981af3c50923b653,pinyin,word,寒冷,d6a8d185-f215-5a76-ac47-e1b54d0a1663,headword,寒冷,hán lěng,cold,寒い,0,
content:329561f1-16c9-5d9b-b103-c78d209eb522,5be786288aafb3a48cdded9b038f48d61b5f0ada209bc20e981af3c50923b653,pinyin,word,寒冷,bf05d3a0-f234-5e7b-9c61-d96035eb7d08,definition,温度低，让人觉得冷。,wēn dù dī ， ràng rén jué de lěng 。,,,0,
content:0d09d6ec-c0d7-5676-ad90-137d456f12bb,00dac2123229740b1ce7c3646ad7cd6251da4cabc0c4fa84d5162be98e49d5fe,pinyin,word,展览,a5924a63-c46c-5a2b-9540-24556380e610,headword,展览,zhǎn lǎn,exhibition,展覧会,0,
content:0d09d6ec-c0d7-5676-ad90-137d456f12bb,00dac2123229740b1ce7c3646ad7cd6251da4cabc0c4fa84d5162be98e49d5fe,pinyin,word,展览,e081a190-ea69-52d9-a1fb-5c7e50ef1704,definition,把物品陈列出来供人观看。,bǎ wù pǐn chén liè chū lái gōng rén guān kàn 。,,,0,
content:911bd761-738b-5b2b-b572-db7037f73401,98a58ba865946895c1db06a04e971b84813d74887ffdf436f604122c50e42385,pinyin,word,海岸,6bc1affc-b7b3-5dad-aadf-e40f9aeacee1,headword,海岸,hǎi àn,coast,海岸,0,
content:911bd761-738b-5b2b-b572-db7037f73401,98a58ba865946895c1db06a04e971b84813d74887ffdf436f604122c50e42385,pinyin,word,海岸,c329f281-36ce-57e6-a170-5998257daf3b,definition,海洋边缘的陆地。,hǎi yáng biān yuán de lù dì 。,,,0,
content:d031a016-c07f-5f6e-b2a4-eb2cf4b424f0,3a9e23ad9a67c9477092ff4109a0076540b607a2997926e386554c07f67127b0,pinyin,word,根本,c636f863-d664-52c0-9fc0-2cd4adef739f,headword,根本,gēn běn,foundation,根本,0,
content:d031a016-c07f-5f6e-b2a4-eb2cf4b424f0,3a9e23ad9a67c9477092ff4109a0076540b607a2997926e386554c07f67127b0,pinyin,word,根本,6cb2dd1e-03e7-5586-a13f-0e986da62a41,definition,事物最主要、最基础的部分。,shì wù zuì zhǔ yào 、 zuì jī chǔ de bù fèn 。,,,0,
content:f99d4e5c-a790-5afa-b1cb-ef0ceabe87a4,036e9ee01a0932e7acae5a1f183408c01d7734309640188d3d76b8a0cb4059e3,pinyin,word,认真,5325c3f1-1162-55d6-a2e1-beb2ed644c8b,headword,认真,rèn zhēn,serious,真剣な,0,
content:f99d4e5c-a790-5afa-b1cb-ef0ceabe87a4,036e9ee01a0932e7acae5a1f183408c01d7734309640188d3d76b8a0cb4059e3,pinyin,word,认真,514ed523-8c9f-5072-8480-6b99d5ce65d4,definition,严肃对待，仔细去做。,yán sù duì dài ， zǐ xì qù zuò 。,,,0,
content:934037ff-6bc4-56a6-84fb-a427b6390e67,2ade5eefb55c8532dde246be2101eae447f93b875cf11b8b7c2742f382bc663a,pinyin,word,音乐,2d321614-83f2-5588-94e8-fc7dae27e889,headword,音乐,yīn yuè,music,音楽,0,乐=yuè
content:934037ff-6bc4-56a6-84fb-a427b6390e67,2ade5eefb55c8532dde246be2101eae447f93b875cf11b8b7c2742f382bc663a,pinyin,word,音乐,da1da789-3f51-51ad-afbf-60472ecff543,definition,通过有组织的声音表达感情的艺术。,tōng guò yǒu zǔ zhī de shēng yīn biǎo dá gǎn qíng de yì shù 。,,,0,
content:b97c6fa1-9118-5504-9e7d-4eb784cca7ee,8a58fc99f5c498d58844dfdf469fd929ef16e9fb78407f4d0f5dd9082f39bb5e,pinyin,word,银行,1d3b79c1-b2a3-5b24-9083-5a8a7c6d7ba1,headword,银行,yín háng,bank,銀行,0,
content:b97c6fa1-9118-5504-9e7d-4eb784cca7ee,8a58fc99f5c498d58844dfdf469fd929ef16e9fb78407f4d0f5dd9082f39bb5e,pinyin,word,银行,bb290f50-7179-58c9-8132-37983670b291,definition,办理存款、贷款等业务的机构。,bàn lǐ cún kuǎn 、 dài kuǎn děng yè wù de jī gòu 。,,,0,
content:4191ba7c-ba03-5dbd-a3a5-14a9947b046b,2466917496120f0f7e2589621b42579541eeb7bf03193bd534f99b6fff482e8d,pinyin,word,引导,f00422c2-f1bd-53fa-a4d9-04cce2a80af1,headword,引导,yǐn dǎo,guide,導く,0,
content:4191ba7c-ba03-5dbd-a3a5-14a9947b046b,2466917496120f0f7e2589621b42579541eeb7bf03193bd534f99b6fff482e8d,pinyin,word,引导,b7d9b460-9910-5841-8a02-b9b07efeee92,definition,带领别人朝某个方向前进。,dài lǐng bié rén cháo mǒu gè fāng xiàng qián jìn 。,,,0,
content:b66365d3-2f8e-5393-b03a-4110894f9da4,94cc6e385f7e44cc1689978ce92d0a75c56508043996e7343eb5750ab48ac10e,pinyin,word,印象,a1b5eba0-a929-5c27-903e-60db94b5a8ba,headword,印象,yìn xiàng,impression,印象,0,
content:b66365d3-2f8e-5393-b03a-4110894f9da4,94cc6e385f7e44cc1689978ce92d0a75c56508043996e7343eb5750ab48ac10e,pinyin,word,印象,19c271da-62a1-5a25-b90f-9ea4dff0cbc6,definition,事物在头脑中留下的形象或感觉。,shì wù zài tóu nǎo zhōng liú xià de xíng xiàng huò gǎn jué 。,,,0,
content:0b27cecc-040e-5f71-bc61-afa67c5bb579,b0984bc98148bedf4fba0beb6238322db247c1a3193949b4bba5736ea0f647f2,pinyin,word,温暖,093fedbb-0041-57f2-b1e8-f5c19146bf36,headword,温暖,wēn nuǎn,warm,暖かい,0,
content:0b27cecc-040e-5f71-bc61-afa67c5bb579,b0984bc98148bedf4fba0beb6238322db247c1a3193949b4bba5736ea0f647f2,pinyin,word,温暖,c22fd4f3-7652-54df-9740-172a07368156,definition,不冷不热，使人舒服。,bù lěng bù rè ， shǐ rén shū fú 。,,,0,
content:3e3f896b-6412-53ae-9a76-5cf8371c05af,64ab8b998ec1b52c2f5db55efd24b01138f08d55bc633edfab901845d80bf189,pinyin,word,轮船,a9fe870d-519c-5812-a0b3-fd64bbc9aa1a,headword,轮船,lún chuán,ship,汽船,0,
content:3e3f896b-6412-53ae-9a76-5cf8371c05af,64ab8b998ec1b52c2f5db55efd24b01138f08d55bc633edfab901845d80bf189,pinyin,word,轮船,baee5035-ed66-525b-834d-3c64775ccdd2,definition,用动力机械推动的大船。,yòng dòng lì jī xiè tuī dòng de dà chuán 。,,,0,
content:c9eb0e8d-3a85-5918-8481-f6677fdd9fea,427c7fdec1ba7ef7e68170c3f5577674372532722a853b06fe599ae07c9aa776,pinyin,word,准确,b0b4ae9e-c531-5eb3-b765-82d5ad8ae05e,headword,准确,zhǔn què,accurate,正確な,0,
content:c9eb0e8d-3a85-5918-8481-f6677fdd9fea,427c7fdec1ba7ef7e68170c3f5577674372532722a853b06fe599ae07c9aa776,pinyin,word,准确,6b6da6de-e23f-5b34-9db0-9e2e9883d992,definition,符合实际或要求，没有差错。,fú hé shí jì huò yāo qiú ， méi yǒu chā cuò 。,,,0,
content:81080520-f358-5b10-8389-fa7c228a6b58,cb78656d1203cd1280de0dca9035a0221aca90e9cb3328cff2fe66472b43c571,pinyin,word,讨论,fd90e46c-e91d-5e44-916c-60a0881406a9,headword,讨论,tǎo lùn,discuss,討論する,0,
content:81080520-f358-5b10-8389-fa7c228a6b58,cb78656d1203cd1280de0dca9035a0221aca90e9cb3328cff2fe66472b43c571,pinyin,word,讨论,754ecf1f-1f3d-521e-885f-02cd2c46cbbb,definition,交换意见，探讨问题。,jiāo huàn yì jiàn ， tàn tǎo wèn tí 。,,,0,
content:cbb723d7-33bf-52d0-851a-5fc05e7ae7fd,455e7d3d601520dd4cc42ea21adbe3913d0332dabb973e97b1e5fd61fdf97b9b,pinyin,word,允许,30f1af8b-8078-5fe1-8937-233077edb242,headword,允许,yǔn xǔ,allow,許す,0,
content:cbb723d7-33bf-52d0-851a-5fc05e7ae7fd,455e7d3d601520dd4cc42ea21adbe3913d0332dabb973e97b1e5fd61fdf97b9b,pinyin,word,允许,d0459bbe-ffc0-5eda-b249-34dd3a98211c,definition,同意别人做某件事。,tóng yì bié rén zuò mǒu jiàn shì 。,,,0,
content:e41c3550-0170-50e0-beae-0f49fa598e9a,6ec092f5ff10a2bb715746f41ab46bef6ca2cb146bc52277bdc47022aba3f04b,pinyin,word,运动,6ee2636e-7c5e-5bde-9c80-af13dca402a8,headword,运动,yùn dòng,exercise,運動,0,
content:e41c3550-0170-50e0-beae-0f49fa598e9a,6ec092f5ff10a2bb715746f41ab46bef6ca2cb146bc52277bdc47022aba3f04b,pinyin,word,运动,68b56c4f-a01b-55a0-9108-68cbc29b6935,definition,为锻炼身体而进行的活动。,wèi duàn liàn shēn tǐ ér jìn xíng de huó dòng 。,,,0,
content:a113bb6a-d1c9-5c34-96df-09a62e496090,2ca8180fd183d10b1c0b849c1d9bbd1e0a2b9c08e399054e6131b94ce1cb3897,pinyin,word,帮助,f24b176b-1125-5ed6-8676-e5bb8ceaf885,headword,帮助,bāng zhù,help,助ける,0,
content:a113bb6a-d1c9-5c34-96df-09a62e496090,2ca8180fd183d10b1c0b849c1d9bbd1e0a2b9c08e399054e6131b94ce1cb3897,pinyin,word,帮助,b3f8236f-31f3-52e4-b075-38d6291281f9,definition,替别人出力、解决困难。,tì bié rén chū lì 、 jiě jué kùn nán 。,,,0,
content:c36f6b6a-1d20-5ca9-9e9a-4c950e47cb99,5e29397d8f4e6d57a8d9152686d1e4e1878dd410fbad9a5c91a7c13641ce5f33,pinyin,word,绑架,9485a96d-4af7-5070-8324-2d59c38bdb4c,headword,绑架,bǎng jià,kidnap,誘拐する,0,
content:c36f6b6a-1d20-5ca9-9e9a-4c950e47cb99,5e29397d8f4e6d57a8d9152686d1e4e1878dd410fbad9a5c91a7c13641ce5f33,pinyin,word,绑架,d51e2dd3-31dd-504e-904e-88215285b07d,definition,用暴力把人劫走并控制起来。,yòng bào lì bǎ rén jié zǒu bìng kòng zhì qǐ lái 。,,,0,
content:a8b6574a-ed4e-52c4-b8a0-39bb87182cd0,d5a6596f52147a1aafe76ff92f323beabb40812c420ef3e93230e0bf1f3002fe,pinyin,word,棒球,d6862854-0730-57f1-ab04-30d99f9a71e9,headword,棒球,bàng qiú,baseball,野球,0,
content:a8b6574a-ed4e-52c4-b8a0-39bb87182cd0,d5a6596f52147a1aafe76ff92f323beabb40812c420ef3e93230e0bf1f3002fe,pinyin,word,棒球,6edad0cd-012a-5b98-9cfb-f5aca8342a66,definition,使用球棒击球的一种球类运动。,shǐ yòng qiú bàng jī qiú de yī zhǒng qiú lèi yùn dòng 。,,,0,
content:4135a8c5-e894-5799-9b6c-7c5eb7985695,3e6488fd9cff3f144e4797ff943d25595fa05ab67f229d8a2efa1747af24829e,pinyin,word,电灯,8f2af0ac-0497-5f38-8f7b-440f3054295f,headword,电灯,diàn dēng,electric lamp,電灯,0,
content:4135a8c5-e894-5799-9b6c-7c5eb7985695,3e6488fd9cff3f144e4797ff943d25595fa05ab67f229d8a2efa1747af24829e,pinyin,word,电灯,0ae6e97c-4467-5223-a015-51444d417ff4,definition,用电发光的照明器具。,yòng diàn fā guāng de zhào míng qì jù 。,,,0,
content:44872b7e-982e-5227-b823-1028fbe38882,482a2a6f37e6a92cdb8fdd0196919cd463c74a0f89de2556119a5154eab16f8a,pinyin,word,能够,f0c3f28c-61fe-55a8-938a-89b09e00434d,headword,能够,néng gòu,be able to,できる,0,
content:44872b7e-982e-5227-b823-1028fbe38882,482a2a6f37e6a92cdb8fdd0196919cd463c74a0f89de2556119a5154eab16f8a,pinyin,word,能够,1501eb2b-b9b9-544f-aec8-21f96614bef3,definition,表示有能力或条件做某事。,biǎo shì yǒu néng lì huò tiáo jiàn zuò mǒu shì 。,,,0,
content:4abd1fb8-6dce-5238-9c7c-d544c975ac3f,9f231a940a76618baa988bcb022b3f414989aeee1957053b8074c06f4e0aa91f,pinyin,word,等待,163cd04c-03ac-5f30-a762-5a5279b23d28,headword,等待,děng dài,wait,待つ,0,
content:4abd1fb8-6dce-5238-9c7c-d544c975ac3f,9f231a940a76618baa988bcb022b3f414989aeee1957053b8074c06f4e0aa91f,pinyin,word,等待,0b5cb5cc-4181-5cd0-ac02-7fc3c78e8254,definition,不采取行动，等候人或事情到来。,bù cǎi qǔ xíng dòng ， děng hòu rén huò shì qíng dào lái 。,,,0,
content:2e17321d-e67d-5058-bb1d-984bf3434185,615670f241ab17f607ed1c54520ca1ba9ee26869fbb116ca7e218ca504ac8a29,pinyin,word,凳子,5d4c1482-98a3-5889-b3c8-875705961d3a,headword,凳子,dèng zi,stool,腰掛け,0,
content:2e17321d-e67d-5058-bb1d-984bf3434185,615670f241ab17f607ed1c54520ca1ba9ee26869fbb116ca7e218ca504ac8a29,pinyin,word,凳子,c7084f74-a55c-534c-9749-6e66f0eb7d5e,definition,没有靠背的坐具。,méi yǒu kào bèi de zuò jù 。,,,0,
content:a681f368-7ecc-57eb-ad44-1d75c6c36758,7b6ef2b76a7f0fcaaa377ff9f4312fdedda2ef9f4d2446b1e6b5dac9421bdc59,pinyin,word,叮嘱,abaa91db-9a5b-52a2-a74a-66a3b03202f6,headword,叮嘱,dīng zhǔ,urge,念を押す,0,
content:a681f368-7ecc-57eb-ad44-1d75c6c36758,7b6ef2b76a7f0fcaaa377ff9f4312fdedda2ef9f4d2446b1e6b5dac9421bdc59,pinyin,word,叮嘱,771b1f07-59ce-58a0-a768-82bc05934f18,definition,反复告诉别人要注意什么。,fǎn fù gào sù bié rén yào zhù yì shén me 。,,,0,
content:d6b5e628-2f9a-5663-a697-8e44897d52d2,f2580ba664f66b4e263d7420845c6d50423f7a12a50c86c6a14211b5a42bf38b,pinyin,word,停止,f6d6811c-9310-52d1-ac97-fe86d7bb7917,headword,停止,tíng zhǐ,stop,止まる,0,
content:d6b5e628-2f9a-5663-a697-8e44897d52d2,f2580ba664f66b4e263d7420845c6d50423f7a12a50c86c6a14211b5a42bf38b,pinyin,word,停止,390ab3a4-f42f-5826-9a92-8fd9c9ef1ed0,definition,不再继续进行。,bù zài jì xù jìn xíng 。,,,0,
content:dc6d8b93-1f33-5e98-8f8e-8334699eb72c,bd5dfea24f12f7641b22fffcdcb80470ddbfae45f309c21e48e5141dc9ac528f,pinyin,word,决定,f67c641d-24ae-5259-8bad-bc21b206b8f1,headword,决定,jué dìng,decide,決める,0,
content:dc6d8b93-1f33-5e98-8f8e-8334699eb72c,bd5dfea24f12f7641b22fffcdcb80470ddbfae45f309c21e48e5141dc9ac528f,pinyin,word,决定,a3a35b2f-4df8-5af8-b083-973367b80cb0,definition,经过考虑后作出选择。,jīng guò kǎo lǜ hòu zuò chū xuǎn zé 。,,,0,
content:052cc2a6-1433-5a5f-94eb-37267d099253,eb8d207dbcf4ee522bf02ddea4c3d5b18b01e687080476dfb452f4b3ee93b782,pinyin,word,懂得,78a08cb1-2d8a-51a6-944d-ac51dae419fa,headword,懂得,dǒng de,understand,分かる,0,
